table_schema,table_name,ordinal_position,column_name,data_type,udt_name,is_nullable,column_default,character_maximum_length,numeric_precision,numeric_scale,datetime_precision
_timescaledb_internal,_hyper_1_135_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_135_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_135_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_135_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_135_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_135_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_135_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_135_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_135_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_135_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_135_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_135_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_136_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_136_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_136_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_136_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_136_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_136_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_136_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_136_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_136_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_136_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_136_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_136_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_136_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_136_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_137_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_137_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_137_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_137_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_137_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_137_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_137_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_137_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_137_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_137_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_137_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_137_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_137_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_137_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_138_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_138_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_138_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_138_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_138_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_138_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_138_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_138_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_138_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_138_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_138_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_138_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_138_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_138_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_139_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_139_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_139_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_139_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_139_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_139_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_139_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_139_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_139_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_139_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_139_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_139_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_139_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_139_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_13_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_13_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_13_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_13_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_13_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_13_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_13_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_13_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_13_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_13_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_13_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_13_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_13_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_13_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_140_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_140_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_140_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_140_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_140_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_140_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_140_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_140_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_140_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_140_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_140_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_140_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_140_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_140_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_141_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_141_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_141_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_141_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_141_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_141_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_141_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_141_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_141_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_141_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_141_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_141_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_141_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_141_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_142_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_142_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_142_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_142_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_142_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_142_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_142_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_142_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_142_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_142_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_142_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_142_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_142_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_142_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_143_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_143_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_143_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_143_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_143_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_143_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_143_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_143_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_143_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_143_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_143_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_143_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_143_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_143_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_144_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_144_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_144_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_144_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_144_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_144_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_144_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_144_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_144_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_144_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_144_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_144_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_144_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_144_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_145_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_145_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_145_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_145_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_145_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_145_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_145_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_145_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_145_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_145_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_145_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_145_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_145_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_145_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_146_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_146_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_146_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_146_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_146_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_146_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_146_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_146_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_146_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_146_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_146_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_146_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_146_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_146_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_147_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_147_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_147_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_147_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_147_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_147_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_147_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_147_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_147_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_147_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_147_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_147_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_147_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_147_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_148_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_148_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_148_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_148_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_148_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_148_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_148_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_148_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_148_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_148_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_148_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_148_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_148_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_148_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_149_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_149_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_149_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_149_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_149_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_149_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_149_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_149_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_149_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_149_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_149_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_149_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_149_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_149_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_14_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_14_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_14_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_14_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_14_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_14_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_14_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_14_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_14_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_14_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_14_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_14_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_14_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_14_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_150_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_150_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_150_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_150_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_150_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_150_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_150_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_150_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_150_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_150_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_150_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_150_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_150_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_150_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_151_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_151_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_151_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_151_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_151_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_151_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_151_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_151_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_151_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_151_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_151_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_151_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_151_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_151_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_152_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_152_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_152_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_152_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_152_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_152_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_152_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_152_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_152_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_152_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_152_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_152_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_152_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_152_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_153_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_153_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_153_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_153_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_153_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_153_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_153_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_153_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_153_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_153_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_153_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_153_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_153_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_153_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_154_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_154_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_154_chunk,3,open,numeric,numeric,YES,,,,,
